"owner.dist","shop_ID"
0.897963026405817,"AD_100"
1.99060456064724,"AD_100"
3.93214731302697,"AD_100"
14.3718506179976,"AD_100"
14.2810814370413,"AD_100"
3.64440136270636,"AD_100"
14.2586065501691,"AD_100"
6.00050340275889,"AD_100"
3.4471709386592,"AD_100"
10.6666578018836,"AD_100"
6.98305178228956,"AD_100"
8.07599564357694,"AD_100"
8.28278838080446,"AD_100"
2.18385394106415,"AD_100"
5.61879738940918,"AD_100"
4.47932213712083,"AD_102"
4.34808509374747,"AD_102"
4.32722567943637,"AD_102"
4.348324704811,"AD_102"
0.948240428367494,"AD_102"
3.39294674474495,"AD_102"
3.1037453500674,"AD_102"
3.10562425276354,"AD_102"
3.14755683823599,"AD_102"
7.0036994987398,"AD_102"
4.33728191883743,"AD_102"
0.384410886482171,"AD_102"
7.24668900094397,"AD_102"
3.10970611860162,"AD_102"
6.82145956983087,"AD_102"
3.02956411054534,"AD_102"
0.831378329208649,"AD_102"
6.93802943985751,"AD_102"
3.30428431082588,"AD_102"
4.36352837362258,"AD_102"
0.425515461190089,"AD_102"
4.4007434274908,"AD_102"
0.72020924186267,"AD_102"
0.562844259388908,"AD_102"
3.18341567018338,"AD_102"
7.29387450602759,"AD_102"
7.15253672032542,"AD_102"
3.11116350420337,"AD_102"
4.24009244638898,"AD_102"
7.33244813456859,"AD_102"
4.35120548236427,"AD_102"
0.609481977007552,"AD_102"
0.451660830503127,"AD_102"
4.34806530846819,"AD_102"
0.533410792213262,"AD_102"
0.569943882017966,"AD_102"
7.97247360059005,"AD_102"
6.78399332080008,"AD_102"
NA,"AD_104"
12.3097989134144,"AD_104"
12.3740384904097,"AD_104"
11.9726677284827,"AD_104"
6.36571960665035,"AD_104"
7.98131310849483,"AD_104"
12.2935697223184,"AD_104"
12.0791223421445,"AD_104"
5.09258890340917,"AD_104"
5.38321384975048,"AD_104"
6.15838372396648,"AD_104"
7.87067364904187,"AD_104"
5.64434543369714,"AD_104"
5.1301386630499,"AD_104"
6.24558105619199,"AD_104"
5.89979478037791,"AD_104"
8.06193866117753,"AD_104"
12.3811136314257,"AD_104"
12.4111112596435,"AD_104"
6.06128501531284,"AD_104"
4.68049348839632,"AD_104"
12.5749913305549,"AD_104"
12.8989533456394,"AD_104"
12.1717526283,"AD_104"
4.82014343448485,"AD_104"
7.89830623280506,"AD_104"
8.74701705325203,"AD_104"
7.79453304352553,"AD_104"
7.59865279871368,"AD_104"
5.74632119827801,"AD_104"
11.6892888002049,"AD_104"
5.04530829613071,"AD_104"
12.4720732462012,"AD_104"
12.9269210093082,"AD_104"
5.90371838894219,"AD_104"
8.57487261049242,"AD_104"
12.5127457864411,"AD_104"
7.7210018347528,"AD_104"
12.3494969377462,"AD_104"
5.55292728570766,"AD_104"
7.871844878829,"AD_104"
8.34379854716742,"AD_104"
5.36386638944007,"AD_104"
8.4473340745073,"AD_104"
12.194984391592,"AD_104"
8.15587858796663,"AD_104"
8.6209098452799,"AD_104"
8.68263094827159,"AD_104"
12.0193758547086,"AD_104"
4.7035264544903,"AD_104"
8.70893321747507,"AD_104"
7.97663464757609,"AD_104"
4.94934449631525,"AD_104"
8.45985863882348,"AD_104"
12.9352250816898,"AD_104"
12.5387091829148,"AD_104"
6.21171023834182,"AD_104"
2.13765180063142,"AD_106"
9.13763224598193,"AD_106"
9.37939220775946,"AD_106"
3.03089413296138,"AD_106"
8.13149145953858,"AD_106"
6.65444492338488,"AD_106"
1.24620451982976,"AD_106"
7.90252468906959,"AD_106"
3.25264273861558,"AD_106"
8.11060605043966,"AD_106"
8.94072848987173,"AD_106"
9.58247764373243,"AD_106"
0.303715960605654,"AD_106"
7.40129796367947,"AD_106"
7.43425965076133,"AD_106"
2.18020518296035,"AD_106"
2.03326450638199,"AD_106"
1.74087757316193,"AD_106"
9.64869066374751,"AD_106"
1.33882544144342,"AD_106"
1.59374777640075,"AD_106"
1.17409728814634,"AD_106"
3.16477863356745,"AD_106"
1.61642852889847,"AD_106"
6.80183198262321,"AD_106"
0.154573099654978,"AD_106"
3.58518933302168,"AD_106"
9.82550761573996,"AD_106"
7.80963709464899,"AD_106"
8.26651693014575,"AD_106"
8.78628770749254,"AD_106"
7.21018261530764,"AD_106"
8.51068474868015,"AD_106"
3.58498235313654,"AD_106"
6.83289498705009,"AD_106"
6.88535840736701,"AD_106"
8.71535291710295,"AD_106"
6.61916093282405,"AD_106"
2.2430311878765,"AD_106"
9.025378529213,"AD_106"
0.440237339836468,"AD_106"
8.13688748284147,"AD_106"
7.11442193585827,"AD_106"
1.5717783444835,"AD_106"
1.56565265316031,"AD_106"
3.68016156363668,"AD_106"
6.67872540682835,"AD_106"
3.75054929281119,"AD_106"
2.05223847717239,"AD_106"
8.31465957026681,"AD_106"
6.54443167558063,"AD_106"
6.47642135263866,"AD_106"
1.73247990386356,"AD_106"
0.2523279529688,"AD_106"
0.0976480974597187,"AD_106"
0.227124031621874,"AD_106"
1.84364220701627,"AD_106"
8.09596432086653,"AD_106"
1.89602109991192,"AD_106"
6.59095616835637,"AD_106"
9.59897184178794,"AD_106"
1.58472303640396,"AD_106"
7.62922789467203,"AD_106"
8.711315530848,"AD_106"
6.79364063349112,"AD_106"
8.88751261227606,"AD_106"
0.177926222644556,"AD_106"
0.723315778501184,"AD_106"
7.40336729428485,"AD_106"
7.72983895689751,"AD_106"
9.44595033795617,"AD_106"
2.00686414002846,"AD_106"
1.92981741938231,"AD_106"
8.74892120307276,"AD_106"
2.02527007014845,"AD_106"
9.65813429984598,"AD_106"
7.95677454785969,"AD_106"
9.25935611240336,"AD_106"
3.78918472948883,"AD_106"
8.02685038032328,"AD_106"
8.70825120768676,"AD_106"
0.697513380104677,"AD_108"
14.4663091311259,"AD_108"
10.5323465149855,"AD_108"
1.5444017716499,"AD_108"
3.78759836244975,"AD_108"
5.06618397883048,"AD_108"
1.17479609318108,"AD_108"
2.78393624568098,"AD_108"
2.92859089760356,"AD_108"
10.6481197887823,"AD_108"
0.998913800777313,"AD_108"
2.74073736113194,"AD_108"
3.85026985439206,"AD_108"
3.23977406628948,"AD_108"
10.5358406283541,"AD_108"
4.01120491715437,"AD_108"
3.95714475758737,"AD_108"
7.43123261399284,"AD_108"
3.22094453954595,"AD_108"
5.6738319183495,"AD_108"
9.4937306556918,"AD_108"
8.0243553298978,"AD_108"
8.45518437394459,"AD_108"
3.41539075977806,"AD_108"
1.78663318594431,"AD_108"
3.69635758979962,"AD_108"
5.70239858966122,"AD_108"
2.72321703686371,"AD_108"
6.35958184590778,"AD_108"
7.9701605596951,"AD_108"
2.9519040645224,"AD_108"
3.20525226486156,"AD_108"
2.83500565499926,"AD_108"
5.56152814559939,"AD_108"
0.796111713576539,"AD_108"
14.3407198802127,"AD_108"
14.4315595786663,"AD_108"
8.23226991596543,"AD_108"
3.33247310039065,"AD_108"
4.91538784712058,"AD_108"
10.3526647453917,"AD_108"
10.1628187725844,"AD_108"
3.14589327262006,"AD_108"
3.44578601937196,"AD_108"
2.26886940816489,"AD_108"
4.15067249283666,"AD_108"
2.56206291443548,"AD_108"
9.75512975780872,"AD_108"
0.738846337957058,"AD_108"
10.4807322203947,"AD_108"
0.731935042924909,"AD_108"
14.2272708733151,"AD_108"
2.76219736878923,"AD_108"
3.92941541884836,"AD_108"
2.95506636829067,"AD_108"
0.595854303006393,"AD_108"
4.492686738122,"AD_108"
1.83771789224213,"AD_108"
1.31025374377984,"AD_108"
10.0993780105732,"AD_108"
9.94502972144067,"AD_108"
7.4340689239547,"AD_108"
2.92938403478923,"AD_108"
5.22521370854588,"AD_108"
0.557806402192595,"AD_108"
1.57351871875834,"AD_108"
5.94305175129261,"AD_108"
14.0310803091108,"AD_108"
7.25114924777439,"AD_108"
1.47474296973871,"AD_108"
3.13290724141503,"AD_108"
3.42327727556388,"AD_108"
2.71059830044302,"AD_108"
3.38589556394383,"AD_108"
3.73280429175283,"AD_108"
3.71042568627294,"AD_108"
5.47779678929879,"AD_108"
3.29298127383779,"AD_108"
2.88854723982148,"AD_108"
3.87838395626481,"AD_108"
3.1794092038971,"AD_108"
7.10401309598656,"AD_108"
3.65617634985729,"AD_108"
14.3182355847902,"AD_108"
2.65123010664019,"AD_108"
9.91052890497781,"AD_108"
7.44027083676587,"AD_108"
0.631531955035617,"AD_108"
14.1272651244744,"AD_108"
8.68878980936569,"AD_108"
14.5024675753868,"AD_108"
3.39231708885387,"AD_108"
7.1089619097687,"AD_108"
8.61828260148382,"AD_108"
3.31825048391266,"AD_108"
NA,"AD_108"
10.6575181631558,"AD_108"
3.71570545562508,"AD_108"
3.27607212524212,"AD_108"
4.10995076276009,"AD_108"
2.22859279508307,"AD_108"
2.9151857283907,"AD_108"
3.6284020902098,"AD_108"
1.93531319736476,"AD_108"
10.6742805236801,"AD_108"
0.970950449237734,"AD_108"
3.73008349058724,"AD_108"
4.49517731284757,"AD_108"
4.45361249907782,"AD_108"
3.8774767611092,"AD_108"
8.73151254781963,"AD_108"
0.781036964775298,"AD_108"
1.67394980089363,"AD_108"
7.53006122674465,"AD_108"
0.856732105024968,"AD_108"
4.24788538604669,"AD_108"
14.6827090354068,"AD_108"
7.02175780921862,"AD_108"
2.27727322022419,"AD_108"
2.23626092035978,"AD_108"
2.80526591606278,"AD_108"
0.26905411355441,"AD_109"
10.185058242268,"AD_109"
4.3129533241692,"AD_109"
0.308680281264806,"AD_109"
3.40654843344694,"AD_109"
3.95503151755298,"AD_109"
9.43920259602602,"AD_109"
9.43915342166706,"AD_109"
4.30514962372134,"AD_109"
3.61247909105671,"AD_109"
9.45562126423154,"AD_109"
9.45045436976264,"AD_109"
1.14160222870821,"AD_109"
9.44448370459551,"AD_109"
0.313763369136998,"AD_109"
9.1814906286685,"AD_109"
0.178264488242101,"AD_109"
3.7330299929743,"AD_109"
3.74460105368506,"AD_109"
3.02495918870091,"AD_109"
8.9351782042578,"AD_109"
3.00893957669461,"AD_109"
8.67156443920942,"AD_109"
9.43638147116119,"AD_109"
0.425846007924313,"AD_109"
0.608787471898,"AD_109"
0.939306449791346,"AD_109"
NA,"AD_109"
0.324158867916287,"AD_109"
2.35404342274484,"AD_110"
2.05437546058765,"AD_110"
2.23274496594089,"AD_110"
2.31957580460943,"AD_110"
2.31616353377079,"AD_110"
2.00577362889959,"AD_110"
2.32004872899862,"AD_110"
2.16909344208852,"AD_110"
2.30865592346876,"AD_110"
1.90663308943003,"AD_110"
2.30665268964172,"AD_110"
2.18911058544509,"AD_110"
2.05068975517941,"AD_110"
2.08354853117634,"AD_110"
2.43534972033868,"AD_110"
2.31425877819023,"AD_110"
2.4555221756612,"AD_110"
2.35571278271304,"AD_110"
1.38011279594614,"AD_113"
0.255970193128104,"AD_113"
1.72198597952886,"AD_113"
0.86680598330392,"AD_113"
0.510606406885544,"AD_113"
0.828414460136427,"AD_113"
NA,"AD_113"
0.469542232452359,"AD_113"
1.78655971431541,"AD_113"
0.510493140926471,"AD_113"
1.49401200031502,"AD_113"
0.662386575970626,"AD_113"
0.948223653152969,"AD_113"
1.37428170554266,"AD_113"
0.937920903108283,"AD_113"
0.0463508420829022,"AD_113"
0.925491129091999,"AD_113"
0.976085478874103,"AD_113"
0.864143170998568,"AD_113"
12.3480313683971,"AD_116"
4.9115093274176,"AD_116"
12.579890332382,"AD_116"
5.0356165494394,"AD_116"
NA,"AD_116"
8.79275394738014,"AD_116"
7.84774797726474,"AD_116"
6.2483316839257,"AD_116"
12.213036082,"AD_116"
8.6588736009469,"AD_116"
4.79404226964402,"AD_116"
12.4026908597894,"AD_116"
8.18717059406188,"AD_116"
8.76785476381441,"AD_116"
6.16327928861602,"AD_116"
4.76296333841817,"AD_116"
8.52745858981113,"AD_116"
5.22341976282409,"AD_116"
8.00061811650595,"AD_116"
8.11103742926423,"AD_116"
12.5510579644912,"AD_116"
12.5106392962852,"AD_116"
12.4545187823845,"AD_116"
7.99955677433473,"AD_116"
12.6870260058387,"AD_116"
12.4223903899842,"AD_116"
5.89894342410431,"AD_116"
8.02549562263409,"AD_116"
7.72831679684328,"AD_116"
5.6500997123973,"AD_116"
6.06068331020145,"AD_116"
12.1145093478334,"AD_116"
12.1279137804025,"AD_116"
13.0398399686637,"AD_116"
8.10331472143462,"AD_116"
12.3029671387171,"AD_116"
11.798089599196,"AD_116"
8.54257664584427,"AD_116"
12.3912367873238,"AD_116"
6.20864928280868,"AD_116"
12.4847332144316,"AD_116"
7.92345697425604,"AD_116"
5.74718449327874,"AD_116"
8.42651590966704,"AD_116"
5.46515545436429,"AD_116"
5.90688838557048,"AD_116"
13.0103919188723,"AD_116"
5.64039329090942,"AD_116"
6.36752223286825,"AD_116"
5.13786035790815,"AD_116"
5.19180548021366,"AD_116"
5.48700079632871,"AD_116"
13.0474544186047,"AD_116"
8.83306624420378,"AD_116"
12.0142429967759,"AD_116"
8.69944289261643,"AD_116"
8.28051063529413,"AD_116"
5.00290969067726,"AD_119"
8.27920930677206,"AD_119"
2.65494454840663,"AD_119"
1.81091799532042,"AD_119"
7.59147552451429,"AD_119"
1.83049414726487,"AD_119"
2.86250463744146,"AD_119"
5.89946685508488,"AD_119"
2.38226275013883,"AD_119"
1.75441259947552,"AD_119"
4.95704733960158,"AD_119"
4.64533084354692,"AD_119"
7.30693466570956,"AD_119"
5.74657917614158,"AD_119"
5.0216468101894,"AD_119"
5.52120918420521,"AD_119"
7.87977292390903,"AD_119"
5.54537851126984,"AD_119"
7.11036230811381,"AD_119"
1.74706656326612,"AD_119"
8.13652693920593,"AD_119"
7.8765561251399,"AD_119"
7.10079923878462,"AD_119"
2.45414077111441,"AD_119"
4.66969331499733,"AD_119"
2.57258235274609,"AD_119"
5.27382298134749,"AD_119"
2.05846378533429,"AD_119"
3.34494957909877,"AD_120"
3.91327035367149,"AD_120"
7.66630725703469,"AD_120"
7.27752310739897,"AD_120"
1.85129207796427,"AD_120"
2.64749582133638,"AD_120"
1.3447664881083,"AD_120"
3.66810399753854,"AD_120"
7.83815945252657,"AD_120"
6.9282071447085,"AD_120"
3.25488981542017,"AD_120"
3.54900186965443,"AD_120"
2.72423841460066,"AD_120"
2.89197034450718,"AD_120"
3.53383008062057,"AD_120"
1.37737864081469,"AD_120"
3.12068609641883,"AD_120"
3.67099588169948,"AD_120"
1.27282630303978,"AD_120"
3.71664357699217,"AD_120"
2.51567784307691,"AD_120"
1.44220035303015,"AD_120"
2.7111319559024,"AD_120"
2.03280329518308,"AD_120"
2.81011779721417,"AD_120"
3.73996026100319,"AD_120"
6.87158129006059,"AD_120"
2.17469596496439,"AD_120"
3.25162689628795,"AD_120"
6.94260751697992,"AD_120"
2.30720563931675,"AD_120"
7.39807929070958,"AD_120"
7.3227154172664,"AD_120"
2.97252955720682,"AD_120"
2.93349696099658,"AD_120"
3.33113887008288,"AD_120"
3.45349820731386,"AD_120"
2.50781137087699,"AD_120"
3.34062682987606,"AD_120"
3.09134924973319,"AD_120"
6.91224165127028,"AD_120"
3.25405202450975,"AD_120"
7.2292530031323,"AD_120"
3.52094074061139,"AD_120"
3.05025671191912,"AD_120"
3.01858172130618,"AD_120"
1.69693542486296,"AD_120"
5.03089984511436,"AD_122"
5.42467463214467,"AD_122"
3.08644700544811,"AD_122"
3.79491746562971,"AD_122"
5.3406283142979,"AD_122"
3.53287060474925,"AD_122"
5.19442631197846,"AD_122"
4.87584581793329,"AD_122"
3.66598164513014,"AD_122"
4.87953377935641,"AD_122"
5.04479520523777,"AD_122"
3.08969982323435,"AD_122"
3.6085181270781,"AD_122"
3.78440365243316,"AD_122"
4.23581342545477,"AD_122"
6.66293313556882,"AD_122"
5.28949279961728,"AD_122"
5.18259597676369,"AD_122"
4.14994727546053,"AD_122"
6.97070643226653,"AD_122"
3.4160749139731,"AD_122"
4.70652423784465,"AD_122"
3.7294546368695,"AD_122"
6.44144829023473,"AD_122"
4.89812991749525,"AD_122"
7.16045039332035,"AD_122"
3.27593291197488,"AD_122"
7.12310359844714,"AD_122"
6.87844202599925,"AD_122"
6.74855197993103,"AD_122"
4.79552525524841,"AD_122"
4.88244419781299,"AD_122"
4.88284729327235,"AD_122"
3.67599368234379,"AD_122"
5.56644023483499,"AD_122"
7.09886479719546,"AD_122"
4.01065425053034,"AD_122"
3.73030675498683,"AD_122"
4.8398153902444,"AD_122"
5.39271906818395,"AD_122"
4.82491695899744,"AD_122"
6.78831606337162,"AD_122"
3.78945308816184,"AD_122"
3.83094122502788,"AD_122"
7.03334064498292,"AD_122"
3.79778332965871,"AD_122"
0.0239659025138322,"AD_123"
3.04650132332115,"AD_123"
3.83119982433931,"AD_123"
4.0307980570281,"AD_123"
3.81452897538993,"AD_123"
3.87033303004741,"AD_123"
0.0125619995433736,"AD_123"
0.0918533976507229,"AD_123"
0.0873763599117378,"AD_123"
0.110647282634606,"AD_123"
2.9734833603886,"AD_123"
0.0608331729687988,"AD_123"
3.81794365372805,"AD_123"
0.0470391502718789,"AD_123"
4.81851197701006,"AD_123"
3.92482710613586,"AD_123"
0.163865032709707,"AD_123"
4.14012393724308,"AD_123"
0.01995675816941,"AD_123"
3.20313974005652,"AD_128"
1.600232049123,"AD_128"
4.06912418420419,"AD_128"
10.3590579618629,"AD_128"
4.03499963811469,"AD_128"
14.5704925237983,"AD_128"
0.879011469131246,"AD_128"
2.52920028907908,"AD_128"
4.68963148699787,"AD_128"
2.7785561767545,"AD_128"
3.93040510968394,"AD_128"
0.856109329158345,"AD_128"
3.59485077396951,"AD_128"
2.62628109814307,"AD_128"
14.2254910612723,"AD_128"
3.40405037759289,"AD_128"
2.22989770282609,"AD_128"
2.73395585611133,"AD_128"
7.33176102486113,"AD_128"
0.893617626066274,"AD_128"
3.92194774217851,"AD_128"
3.50888493896794,"AD_128"
7.05585928336437,"AD_128"
3.30949698264474,"AD_128"
8.14803488463117,"AD_128"
2.77326675223121,"AD_128"
9.98760119838373,"AD_128"
10.477924560181,"AD_128"
3.04860009686708,"AD_128"
0.958321678782593,"AD_128"
3.88630443217761,"AD_128"
1.54436686445489,"AD_128"
5.76116260955854,"AD_128"
6.91317544994774,"AD_128"
3.06722850230478,"AD_128"
3.60568245547317,"AD_128"
10.3522644311368,"AD_128"
0.926780952876958,"AD_128"
1.35185962953639,"AD_128"
0.83041292104412,"AD_128"
1.84471790834823,"AD_128"
4.14039613948516,"AD_128"
2.97780650402377,"AD_128"
9.93697315803959,"AD_128"
2.56606822586798,"AD_128"
2.51458393860069,"AD_128"
6.41090277897262,"AD_128"
3.28942202690259,"AD_128"
3.08432590057799,"AD_128"
6.90671629455987,"AD_128"
NA,"AD_128"
6.82452732225354,"AD_128"
5.73839213482874,"AD_128"
8.63820932850482,"AD_128"
14.2025333026282,"AD_128"
1.83622902436963,"AD_128"
10.4688913639143,"AD_128"
4.48622658676785,"AD_128"
2.32273348279855,"AD_128"
0.794717481865029,"AD_128"
1.17399884038769,"AD_128"
9.67624762410622,"AD_128"
5.62004987786744,"AD_128"
10.3024055543036,"AD_128"
5.27618431489433,"AD_128"
7.24349605796019,"AD_128"
3.4225094293985,"AD_128"
8.90925090033854,"AD_128"
3.90013465814066,"AD_128"
2.45640499556077,"AD_128"
7.23326527162293,"AD_128"
0.756361470271498,"AD_128"
14.3506962652882,"AD_128"
2.63956501309451,"AD_128"
7.23612257972375,"AD_128"
9.76764894894161,"AD_128"
3.88458961138956,"AD_128"
2.54412404673604,"AD_128"
2.75758713115811,"AD_128"
0.954827453829707,"AD_128"
2.62194587321185,"AD_128"
10.4943601489352,"AD_128"
3.05812127071801,"AD_128"
5.13470407846002,"AD_128"
1.5658457696523,"AD_128"
9.92480356213081,"AD_128"
3.91276452383123,"AD_128"
8.41322671573269,"AD_128"
13.9184372547103,"AD_128"
0.987322203565502,"AD_128"
9.73595789164961,"AD_128"
1.98008108750717,"AD_128"
14.1120856538697,"AD_128"
3.81875478143848,"AD_128"
3.02617791849897,"AD_128"
4.97709187456635,"AD_128"
14.014594268397,"AD_128"
3.50847803477611,"AD_128"
2.17323231086378,"AD_128"
3.13864268642742,"AD_128"
3.97149583969766,"AD_128"
3.9845664723406,"AD_128"
1.05366709773674,"AD_128"
2.6080788528399,"AD_128"
8.87337266065904,"AD_128"
1.46234492554285,"AD_128"
8.20221583540992,"AD_128"
3.91503266235125,"AD_128"
8.80239234263697,"AD_128"
6.00347072854134,"AD_128"
4.12982664555916,"AD_128"
3.55948447634706,"AD_128"
14.3871340586779,"AD_128"
5.5345383907196,"AD_128"
3.90555129887378,"AD_128"
4.45380475927663,"AD_128"
3.8475281610491,"AD_128"
10.5342310746341,"AD_128"
14.3216975986488,"AD_128"
4.23268557241842,"AD_128"
2.30873345771485,"AD_128"
1.04779331055933,"AD_129"
1.73889082821391,"AD_129"
1.2561153366818,"AD_129"
1.68531965680007,"AD_129"
1.28862711782909,"AD_129"
1.0268123539879,"AD_129"
1.76963092695305,"AD_129"
1.04529789095175,"AD_129"
1.62976770944321,"AD_129"
1.04346562573225,"AD_129"
1.08775530768941,"AD_129"
1.19152331164752,"AD_129"
1.46574466363451,"AD_129"
1.54623496252025,"AD_129"
1.71160294601511,"AD_129"
1.8650304588703,"AD_129"
1.56785572783658,"AD_129"
1.41481328612715,"AD_129"
0.904316252646658,"AD_131"
3.66869400670128,"AD_131"
0.77458797072373,"AD_131"
3.9287671426545,"AD_131"
0.105585826349057,"AD_131"
3.24662520802015,"AD_131"
3.2932450648228,"AD_131"
2.10635146861297,"AD_131"
2.29919984440331,"AD_131"
0.774045838854372,"AD_131"
2.10635146861297,"AD_131"
0.174444110248221,"AD_131"
1.36015044194245,"AD_131"
0.799293709950638,"AD_131"
0.867580682583687,"AD_131"
1.21524177090231,"AD_131"
0.8422895328522,"AD_131"
3.32699742471068,"AD_131"
0.999697624455607,"AD_131"
2.08507329524625,"AD_131"
2.09745425494153,"AD_131"
0.109054453950203,"AD_131"
0.548372716475846,"AD_131"
3.98386923432141,"AD_131"
2.06829427477581,"AD_131"
2.36076325459973,"AD_131"
2.10635146861297,"AD_131"
0.0735168409192343,"AD_131"
2.07510569808104,"AD_131"
12.9242777484431,"AD_131"
0.322841810931868,"AD_131"
3.86003673030465,"AD_131"
2.28370288218759,"AD_131"
1.16204361573884,"AD_131"
3.39680902093587,"AD_131"
12.0334993637251,"AD_135"
4.93285600011607,"AD_135"
5.74477347570789,"AD_135"
10.6325858638824,"AD_135"
25.0690543462486,"AD_135"
8.02933547668187,"AD_135"
4.10371937937376,"AD_135"
6.53014890721894,"AD_135"
14.6785952184169,"AD_135"
4.37238427996154,"AD_135"
4.49440939160993,"AD_135"
11.1632665554254,"AD_135"
25.5771516459138,"AD_135"
15.4640385719559,"AD_135"
4.55844049416628,"AD_135"
6.84986347161622,"AD_135"
6.68915208838305,"AD_135"
8.76644619741259,"AD_135"
20.0993841621602,"AD_135"
4.08657108304246,"AD_135"
27.7768990481143,"AD_135"
4.97602322903647,"AD_135"
2.00282719627114,"AD_135"
1.70666867832369,"AD_135"
25.4286747085349,"AD_135"
10.4811461856757,"AD_135"
NA,"AD_135"
11.1437999358312,"AD_135"
22.8759448005892,"AD_135"
27.3824980154734,"AD_135"
11.6230460697505,"AD_135"
6.78332009753804,"AD_135"
6.84052892906346,"AD_135"
3.12575960104906,"AD_135"
8.59070106286758,"AD_135"
17.9030398336784,"AD_135"
20.6131637603321,"AD_135"
11.4499895697485,"AD_135"
20.3965512714558,"AD_135"
11.3767826164934,"AD_135"
10.7624205655549,"AD_135"
17.8213028115693,"AD_135"
4.08657108304246,"AD_135"
17.7468566952307,"AD_135"
17.6590819443543,"AD_135"
4.08657108304246,"AD_135"
5.96438840579773,"AD_135"
2.33973493866464,"AD_135"
27.0379456941773,"AD_135"
20.1880307838836,"AD_135"
17.937873696936,"AD_135"
22.0429529957179,"AD_135"
21.9800301281742,"AD_135"
7.9460349132444,"AD_135"
14.9679918452079,"AD_135"
10.8997414903258,"AD_135"
22.2278279216768,"AD_135"
25.58207735058,"AD_135"
10.5544951948955,"AD_135"
5.95658972381435,"AD_135"
22.3078464757811,"AD_135"
6.85061993035473,"AD_135"
20.8738664715328,"AD_135"
14.109192154016,"AD_135"
1.69069735062383,"AD_135"
22.7631201361237,"AD_135"
2.69947091639976,"AD_135"
8.35313589312386,"AD_135"
6.78563436777045,"AD_135"
8.47216031460996,"AD_135"
21.4287543767584,"AD_135"
8.61473760049364,"AD_135"
4.23137699133458,"AD_135"
13.148500701305,"AD_135"
4.05675961958055,"AD_135"
21.6161013789615,"AD_135"
11.1832372542924,"AD_135"
21.0916045852189,"AD_135"
13.0851283761077,"AD_135"
17.4797530646178,"AD_135"
