"maize.owner.dist","shop_ID"
43.3794905936946,"AD_104"
45.1973274393453,"AD_104"
47.5357722094303,"AD_104"
41.8076904807077,"AD_104"
41.4360621809842,"AD_104"
43.7970258038555,"AD_104"
43.840839070059,"AD_104"
47.3797130393228,"AD_104"
43.8907409839639,"AD_104"
47.4395817855703,"AD_104"
43.1937413094972,"AD_104"
38.0073847839469,"AD_104"
47.7194273213625,"AD_104"
43.5720153063949,"AD_104"
43.7094398843962,"AD_104"
37.7591506755054,"AD_104"
33.6434908053698,"AD_106"
36.0903907076691,"AD_106"
36.2740406111036,"AD_106"
35.786309228658,"AD_106"
38.3889828341381,"AD_106"
33.4914616018133,"AD_106"
33.3172580838953,"AD_106"
36.6589750293985,"AD_106"
38.9346587840518,"AD_106"
35.5535928552453,"AD_106"
34.5023250648909,"AD_106"
35.8302964157137,"AD_106"
36.5130919383775,"AD_106"
33.4697307456942,"AD_106"
36.6005280077206,"AD_106"
37.8175429701309,"AD_106"
36.5810167951045,"AD_106"
35.1669887302314,"AD_106"
33.9769804330917,"AD_106"
35.9452410799815,"AD_106"
40.4248660426732,"AD_106"
34.7865553022956,"AD_106"
34.9413854314594,"AD_106"
40.3982736621967,"AD_106"
33.228673979234,"AD_106"
33.7851836551695,"AD_106"
36.6464972513439,"AD_106"
38.330558474478,"AD_106"
36.9253602877779,"AD_106"
38.5466014319562,"AD_106"
33.1765870198454,"AD_106"
36.1014687109871,"AD_106"
34.014787695821,"AD_106"
38.2729820664808,"AD_106"
33.2125999749524,"AD_106"
36.0149814303535,"AD_106"
33.4669033612984,"AD_106"
38.3716302134609,"AD_106"
40.1937164987049,"AD_106"
33.6343550777064,"AD_106"
38.7270648145911,"AD_106"
40.3914255676414,"AD_106"
36.2177602166664,"AD_106"
36.0940899219084,"AD_106"
38.329726295796,"AD_106"
37.3876142910402,"AD_106"
40.1068284065807,"AD_106"
35.8139754037438,"AD_106"
38.3167502851655,"AD_106"
33.2214807296692,"AD_106"
36.6681460380342,"AD_106"
37.7696343480737,"AD_106"
33.9098561373935,"AD_106"
34.7326582000021,"AD_106"
33.6703374454755,"AD_106"
37.1857075157476,"AD_106"
33.4675345650208,"AD_106"
18.0959821587338,"AD_106"
34.9093410618933,"AD_106"
40.3337901251209,"AD_106"
32.9219059223822,"AD_106"
34.8956010570293,"AD_106"
36.9959440287934,"AD_106"
35.5791973279874,"AD_106"
38.3159094272222,"AD_106"
38.4955656648806,"AD_106"
38.5477262396184,"AD_106"
40.4381411728973,"AD_106"
34.8756982300492,"AD_106"
35.8690177329966,"AD_106"
38.7849693884185,"AD_106"
35.1258460342125,"AD_106"
38.3214875127833,"AD_106"
36.6635825931549,"AD_106"
36.7075935832252,"AD_106"
34.8537057036406,"AD_106"
37.617892581519,"AD_106"
33.3994913031484,"AD_106"
36.2895110931305,"AD_106"
36.7508738951094,"AD_106"
40.4511871585092,"AD_106"
33.030178310902,"AD_106"
33.6591931051751,"AD_106"
40.050089248731,"AD_106"
35.8610825068663,"AD_106"
39.9965203023291,"AD_106"
36.3566799045164,"AD_106"
36.2854333346078,"AD_106"
38.3956898360912,"AD_106"
38.811772589485,"AD_106"
36.1531050752225,"AD_108"
37.178217220163,"AD_108"
26.7130330626195,"AD_108"
30.9163533835059,"AD_108"
31.7085245901888,"AD_108"
44.9291653621995,"AD_108"
33.9497762756903,"AD_108"
27.4689905338003,"AD_108"
37.0904471408607,"AD_108"
35.5246926323493,"AD_108"
22.8992010408474,"AD_108"
33.6551713162715,"AD_108"
28.1803105264609,"AD_108"
32.7698871459077,"AD_108"
30.0415480391577,"AD_108"
26.9915307963063,"AD_108"
27.9863437040469,"AD_108"
44.9149382677455,"AD_108"
27.9424127309879,"AD_108"
30.3574431851787,"AD_108"
22.9801669103871,"AD_108"
34.1486764974392,"AD_108"
26.1167279605231,"AD_108"
32.4458789492147,"AD_108"
33.8960437678767,"AD_108"
28.4864499210027,"AD_108"
37.0452945788899,"AD_108"
28.3560987329457,"AD_108"
44.7107571403494,"AD_108"
34.0193801918947,"AD_108"
44.8317379463411,"AD_108"
35.9867913711833,"AD_108"
29.4176259577188,"AD_108"
29.5966150410031,"AD_108"
22.3961509977691,"AD_108"
27.6699488844134,"AD_108"
32.5848048172393,"AD_108"
32.7970326899685,"AD_108"
30.3653225818622,"AD_108"
45.2177018953427,"AD_108"
33.5795619558641,"AD_108"
34.0229831338958,"AD_108"
44.7751588057683,"AD_108"
36.2465632865067,"AD_108"
27.9546592461278,"AD_108"
26.3322967574083,"AD_108"
30.0904939484922,"AD_108"
29.6450057296221,"AD_108"
32.6543778807714,"AD_108"
29.6085329649244,"AD_108"
NA,"AD_108"
32.1138395088903,"AD_108"
36.8775361951984,"AD_108"
45.108229617801,"AD_108"
29.6768025664263,"AD_108"
29.0299990299145,"AD_108"
37.206212498692,"AD_108"
35.8649601591746,"AD_108"
29.1700405425364,"AD_108"
36.9583942136595,"AD_108"
32.6707490333783,"AD_108"
32.558648598338,"AD_108"
27.6074123194456,"AD_108"
27.354962699254,"AD_108"
28.4499951899543,"AD_108"
44.9472034809408,"AD_108"
26.4687343140398,"AD_108"
27.9649671021307,"AD_108"
21.7554498238749,"AD_108"
32.441295518362,"AD_108"
30.0867025240147,"AD_108"
37.0719770600092,"AD_108"
27.9043191049239,"AD_108"
28.0953451827646,"AD_108"
45.1565014937811,"AD_108"
26.222309403638,"AD_108"
36.1593051126033,"AD_108"
30.7353965336273,"AD_108"
29.3772782504525,"AD_108"
32.5883473282703,"AD_108"
26.6302207679117,"AD_108"
44.6225537682657,"AD_108"
29.102845990492,"AD_108"
27.4507062673692,"AD_108"
35.4108864072946,"AD_108"
31.938797658399,"AD_108"
27.5596430219587,"AD_108"
27.3699936443783,"AD_108"
23.0788208620302,"AD_108"
27.8646530121173,"AD_108"
29.1701132280618,"AD_108"
32.5884380037814,"AD_108"
34.1584760929656,"AD_108"
36.2221839289866,"AD_108"
22.8557469841677,"AD_108"
29.4424268867091,"AD_108"
30.1450858864268,"AD_108"
30.2057435129418,"AD_108"
36.8248473290942,"AD_108"
29.2959784508966,"AD_108"
23.2258317555837,"AD_108"
29.2341544795072,"AD_108"
31.8161714556599,"AD_108"
21.6215393474501,"AD_108"
23.1650714850145,"AD_108"
34.0834722261468,"AD_108"
28.6821004333894,"AD_108"
29.2983392905404,"AD_108"
22.016347785624,"AD_108"
29.6575789820853,"AD_108"
29.2467662730017,"AD_108"
28.9465095049426,"AD_108"
32.0855553577318,"AD_108"
37.4018993343953,"AD_108"
31.5822749727828,"AD_108"
32.3617539428969,"AD_108"
26.0263069146127,"AD_108"
29.1328208185138,"AD_108"
33.7289321531676,"AD_108"
27.883744458278,"AD_108"
37.2167579008794,"AD_108"
29.5602184524634,"AD_108"
35.3201921580223,"AD_108"
32.4744982931144,"AD_108"
26.190185804271,"AD_108"
30.1041094681737,"AD_108"
31.5952590341791,"AD_108"
35.569163713684,"AD_108"
26.0024894043706,"AD_108"
26.7058970990091,"AD_108"
16.9591176305102,"AD_109"
25.2017331877233,"AD_109"
16.8170528857779,"AD_109"
16.3336466036706,"AD_109"
16.0515667817268,"AD_109"
25.1137787843786,"AD_109"
25.0174032046267,"AD_109"
25.2398822649293,"AD_109"
16.1476431453752,"AD_109"
24.5282633962687,"AD_109"
15.9790737918353,"AD_109"
15.5399989367612,"AD_109"
16.0390933086087,"AD_109"
16.1213317428807,"AD_109"
16.6049889733976,"AD_109"
16.0199614575406,"AD_109"
15.9917247828561,"AD_109"
25.1875010746353,"AD_109"
25.0472600482608,"AD_109"
24.4660236706375,"AD_109"
16.5445863539982,"AD_109"
16.3058858178315,"AD_109"
16.7534085708075,"AD_109"
16.9159478987415,"AD_109"
16.6915031423605,"AD_109"
16.7813648396333,"AD_109"
16.0176470549432,"AD_109"
24.8117549355622,"AD_109"
16.4595544262145,"AD_109"
16.7259393466939,"AD_109"
59.3559245048879,"AD_110"
58.9105721307071,"AD_110"
59.2445235429773,"AD_110"
58.3499298341949,"AD_110"
59.1307890736903,"AD_110"
59.1990869902285,"AD_110"
58.6314428406664,"AD_110"
59.3717047951352,"AD_110"
58.5615018341271,"AD_110"
58.4676851652602,"AD_110"
58.5967052096708,"AD_110"
58.5208113709377,"AD_110"
58.5411778835255,"AD_110"
59.2591120972016,"AD_110"
58.7870937896499,"AD_110"
59.0230388504898,"AD_110"
59.045352026147,"AD_110"
58.6545186639916,"AD_110"
58.777303557324,"AD_110"
59.3983217908858,"AD_110"
14.3686136081757,"AD_113"
14.4739218897054,"AD_113"
13.9146239889533,"AD_113"
12.5299541657256,"AD_113"
14.3941552449332,"AD_113"
13.6282067628871,"AD_113"
14.2317605234245,"AD_113"
14.3661588560976,"AD_113"
13.0948030899046,"AD_113"
12.9707924818459,"AD_113"
14.8230508321136,"AD_113"
13.8108306531841,"AD_113"
13.0764577050055,"AD_113"
12.3375586052286,"AD_113"
12.5034673039527,"AD_113"
12.8812101363076,"AD_113"
12.6371389289201,"AD_113"
13.9199142169964,"AD_113"
12.4235921502668,"AD_113"
12.6803402676925,"AD_113"
34.6240094672485,"AD_116"
31.0706625458138,"AD_116"
30.7129980576956,"AD_116"
30.7820970146625,"AD_116"
30.7226508540622,"AD_116"
37.1717201063504,"AD_116"
39.9215240290258,"AD_116"
36.6716695327641,"AD_116"
33.8493973856888,"AD_116"
40.0797526509215,"AD_116"
36.5927241816072,"AD_116"
36.3580321246691,"AD_116"
37.4436562307208,"AD_116"
34.6540442122946,"AD_116"
34.9017003675291,"AD_116"
31.4770244901873,"AD_116"
34.420463282099,"AD_116"
36.8463072339012,"AD_116"
35.6011938443764,"AD_116"
31.1180755975799,"AD_116"
36.1110991853554,"AD_116"
33.9791813435738,"AD_116"
35.6289802114326,"AD_116"
39.5203840751073,"AD_116"
36.1567244483029,"AD_116"
35.4128193837189,"AD_116"
37.4465662094293,"AD_116"
37.5548225406557,"AD_116"
39.7215357571795,"AD_116"
37.3934790578609,"AD_116"
36.1530740481862,"AD_116"
34.265133482083,"AD_116"
37.1322046809367,"AD_116"
35.9581476036082,"AD_116"
36.0085382440988,"AD_116"
35.7323782096362,"AD_116"
35.7888103262295,"AD_116"
39.6432360001385,"AD_116"
30.8513563784132,"AD_116"
39.7038351741499,"AD_116"
31.0137392692516,"AD_116"
39.9249466117413,"AD_116"
30.9722275034461,"AD_116"
34.6909638624433,"AD_116"
39.7408366300126,"AD_116"
35.5925360540483,"AD_116"
35.896248129045,"AD_116"
36.6367911356613,"AD_116"
37.478287178397,"AD_116"
36.4029872248047,"AD_116"
39.4327255046755,"AD_116"
34.3266927695889,"AD_116"
36.9862012361041,"AD_116"
36.9396253739489,"AD_116"
35.8102739013097,"AD_116"
33.9272071644523,"AD_116"
36.1534166062401,"AD_116"
36.4457881719499,"AD_116"
39.5821536487036,"AD_116"
30.9736293945817,"AD_116"
9.26401495544346,"AD_119"
13.1407475360991,"AD_119"
13.900318876444,"AD_119"
13.4089938192249,"AD_119"
9.62189604032946,"AD_119"
9.24647086893622,"AD_119"
13.5489269808321,"AD_119"
14.1934123241602,"AD_119"
8.9607402580051,"AD_119"
13.1747798694521,"AD_119"
14.2140347646248,"AD_119"
13.2223101417271,"AD_119"
13.9983536260957,"AD_119"
14.0217587462928,"AD_119"
13.9876557867581,"AD_119"
9.49168970031837,"AD_119"
13.5199149291188,"AD_119"
12.5926905492736,"AD_119"
9.72139793624697,"AD_119"
12.975077306092,"AD_119"
14.094413944179,"AD_119"
12.7711077558489,"AD_119"
13.8221592607975,"AD_119"
NA,"AD_119"
NA,"AD_119"
9.21228293364423,"AD_119"
13.3181181847274,"AD_119"
9.83671360096714,"AD_119"
14.322935171002,"AD_119"
13.9006901902868,"AD_119"
45.1489393347947,"AD_120"
44.3690742602033,"AD_120"
46.1000680084641,"AD_120"
49.0551442532147,"AD_120"
49.5768881955492,"AD_120"
46.4539512733106,"AD_120"
45.2110212805285,"AD_120"
45.1538422541168,"AD_120"
48.6951726947042,"AD_120"
49.4300362800564,"AD_120"
44.2941104585568,"AD_120"
45.9737483268945,"AD_120"
44.7962103366337,"AD_120"
44.5303740689591,"AD_120"
45.3983014278565,"AD_120"
48.5905953076541,"AD_120"
46.8169467202021,"AD_120"
46.0792563093482,"AD_120"
44.8052796699253,"AD_120"
44.3909559008419,"AD_120"
NA,"AD_120"
48.781732871541,"AD_120"
46.2991123652285,"AD_120"
46.5459079700731,"AD_120"
46.6709741973961,"AD_120"
44.6006065281795,"AD_120"
48.4786157345929,"AD_120"
46.4872998521845,"AD_120"
47.0142769216907,"AD_120"
47.0693187614261,"AD_120"
48.7310883372812,"AD_120"
48.652517861309,"AD_120"
46.8142059373697,"AD_120"
46.9556862297086,"AD_120"
44.9111130603877,"AD_120"
45.4203695374917,"AD_120"
46.35889045294,"AD_120"
44.4052922200191,"AD_120"
45.0695992497277,"AD_120"
46.5082618944823,"AD_120"
46.1202604611111,"AD_120"
44.5661831295558,"AD_120"
46.7342747656633,"AD_120"
46.8975942938066,"AD_120"
45.1688736857429,"AD_120"
46.5693094079603,"AD_120"
48.7018253016188,"AD_120"
45.0498642786886,"AD_120"
44.9800561976075,"AD_120"
46.7354483505739,"AD_120"
70.0752232143502,"AD_122"
59.7103213937471,"AD_122"
67.7708077298218,"AD_122"
59.2648053312048,"AD_122"
67.7679791107482,"AD_122"
67.8066617069382,"AD_122"
59.8422526904362,"AD_122"
70.3683150597434,"AD_122"
66.7687819084988,"AD_122"
67.8432067137393,"AD_122"
70.7357292784239,"AD_122"
68.2001850125504,"AD_122"
NA,"AD_122"
70.2491267567547,"AD_122"
68.3609316251064,"AD_122"
67.9454207239848,"AD_122"
70.509100034323,"AD_122"
NA,"AD_122"
68.0341863398486,"AD_122"
68.5445006492715,"AD_122"
68.2963531589552,"AD_122"
NA,"AD_122"
66.5664099718255,"AD_122"
67.0594645629649,"AD_122"
68.5036526627331,"AD_122"
67.8998278468569,"AD_122"
NA,"AD_122"
59.4822898753386,"AD_122"
68.1552607538899,"AD_122"
67.5173326030049,"AD_122"
67.436973490433,"AD_122"
67.3030989642871,"AD_122"
68.2435628766406,"AD_122"
70.389593390763,"AD_122"
59.1079551212364,"AD_122"
70.7482814734689,"AD_122"
67.6037161167195,"AD_122"
68.455600004073,"AD_122"
67.5662570818555,"AD_122"
67.5684892174119,"AD_122"
70.7408884089144,"AD_122"
67.0879929190237,"AD_122"
70.5709540385464,"AD_122"
59.6038021938249,"AD_122"
67.1850843355221,"AD_122"
70.5684845095304,"AD_122"
67.5609634817492,"AD_122"
68.3974080229219,"AD_122"
68.9354971862749,"AD_122"
68.3687219164279,"AD_122"
30.6095867288382,"AD_123"
26.7310772009917,"AD_123"
30.6217785698637,"AD_123"
30.6097056443368,"AD_123"
30.6043429025409,"AD_123"
26.8068062822471,"AD_123"
28.865579877252,"AD_123"
26.6471134209445,"AD_123"
26.83632303938,"AD_123"
27.1645806562707,"AD_123"
30.5377373339659,"AD_123"
26.5043360647393,"AD_123"
30.5971979522011,"AD_123"
27.6526332524335,"AD_123"
30.5876849532894,"AD_123"
30.6442738807002,"AD_123"
30.562569728032,"AD_123"
26.1159421437982,"AD_123"
27.1262697350395,"AD_123"
27.5970619875196,"AD_123"
24.9062534656841,"AD_124"
23.3659131343954,"AD_124"
24.8937947271332,"AD_124"
24.38410407267,"AD_124"
22.6723102746515,"AD_124"
23.4892915593088,"AD_124"
23.4987035911551,"AD_124"
22.8939704541525,"AD_124"
24.8817131444906,"AD_124"
24.8602472306481,"AD_124"
23.0491766870185,"AD_124"
24.1044658403411,"AD_124"
25.3434597308712,"AD_124"
23.3091921597103,"AD_124"
24.2847292150968,"AD_124"
23.0406717770335,"AD_124"
24.7188048743711,"AD_124"
22.8197408770132,"AD_124"
22.760320477648,"AD_124"
24.365474169341,"AD_124"
41.5141158615206,"AD_128"
44.9657072894499,"AD_128"
38.5945559653463,"AD_128"
42.209388027756,"AD_128"
51.7971250562736,"AD_128"
50.5238513428774,"AD_128"
41.8288329102072,"AD_128"
NA,"AD_128"
42.3558909339037,"AD_128"
9.66560306825464,"AD_128"
43.1740982351581,"AD_128"
38.6298706485156,"AD_128"
35.8270871471508,"AD_128"
34.0500424256854,"AD_128"
44.3284921145319,"AD_128"
41.6012704653947,"AD_128"
44.5552706348124,"AD_128"
49.153567220729,"AD_128"
41.9362110173879,"AD_128"
49.1102862599663,"AD_128"
43.1732896456986,"AD_128"
41.5364095832544,"AD_128"
40.1638305524734,"AD_128"
44.4660224843901,"AD_128"
39.6811495194302,"AD_128"
38.7338318086933,"AD_128"
44.0307190252484,"AD_128"
42.3040097798978,"AD_128"
41.8119698148108,"AD_128"
50.5786889093269,"AD_128"
42.098179183293,"AD_128"
39.864985193068,"AD_128"
44.9476999225253,"AD_128"
38.6805491266453,"AD_128"
51.5360627558565,"AD_128"
41.6015229628273,"AD_128"
52.2738404520957,"AD_128"
38.0047362174084,"AD_128"
44.9983636756921,"AD_128"
50.5226848811157,"AD_128"
42.2013969860057,"AD_128"
52.3778246886218,"AD_128"
42.3972709193406,"AD_128"
38.6987362608892,"AD_128"
42.2812282328696,"AD_128"
42.9312354949351,"AD_128"
38.9000305534081,"AD_128"
34.8544843264154,"AD_128"
43.3037233483433,"AD_128"
50.2533926297462,"AD_128"
50.9455709712497,"AD_128"
49.8754781723605,"AD_128"
41.9970856819464,"AD_128"
44.9364383843186,"AD_128"
42.2495587636403,"AD_128"
44.267170936672,"AD_128"
41.6448891960218,"AD_128"
38.6398091881877,"AD_128"
35.4280095228072,"AD_128"
50.876546664604,"AD_128"
41.3386626994825,"AD_128"
41.3748893872009,"AD_128"
42.234077568328,"AD_128"
42.0939389402563,"AD_128"
52.1984857390474,"AD_128"
49.514495162354,"AD_128"
38.558916691333,"AD_128"
34.9369509602503,"AD_128"
39.9699437368182,"AD_128"
49.4756952759637,"AD_128"
44.5046541772449,"AD_128"
34.6058112081427,"AD_128"
39.0025174424733,"AD_128"
49.091550521533,"AD_128"
51.7205879313729,"AD_128"
42.299903564142,"AD_128"
44.3562789933293,"AD_128"
42.4249570718752,"AD_128"
41.4755760352091,"AD_128"
44.8726256572672,"AD_128"
44.5718134529062,"AD_128"
50.7886962277018,"AD_128"
45.163700043539,"AD_128"
49.2133728105505,"AD_128"
41.4015527672758,"AD_128"
38.6274189354944,"AD_128"
42.7675994468783,"AD_128"
40.5113656978381,"AD_128"
41.5709741039909,"AD_128"
42.2572453928993,"AD_128"
40.0346051293377,"AD_128"
42.130616132566,"AD_128"
43.0197216051698,"AD_128"
34.1725476599129,"AD_128"
35.1277415687751,"AD_128"
41.854899236321,"AD_128"
41.6844390505115,"AD_128"
41.4204813534504,"AD_128"
50.8885907993635,"AD_128"
42.7939314400194,"AD_128"
40.5734756404241,"AD_128"
35.7623566654045,"AD_128"
41.6066034177904,"AD_128"
42.2039989741248,"AD_128"
42.4723021795251,"AD_128"
50.8697565290107,"AD_128"
42.8890341385142,"AD_128"
41.6860562578421,"AD_128"
42.5372203347004,"AD_128"
52.4302350221824,"AD_128"
45.0594418289411,"AD_128"
49.6210894995225,"AD_128"
49.4173825479242,"AD_128"
44.6509531610417,"AD_128"
49.094290868282,"AD_128"
45.1470539122138,"AD_128"
51.0009842374046,"AD_128"
34.3113010432424,"AD_128"
51.6464181758294,"AD_128"
42.0563380065463,"AD_128"
52.1882439185514,"AD_128"
40.3302124534632,"AD_128"
41.5927255823264,"AD_128"
44.3993353442633,"AD_128"
9.97823835079727,"AD_128"
45.0374769927153,"AD_128"
38.6130686430369,"AD_128"
52.4177084784644,"AD_128"
42.2794025412416,"AD_128"
41.8896660578445,"AD_128"
34.3532426433574,"AD_129"
33.8879984701477,"AD_129"
33.7341207309823,"AD_129"
34.227973026858,"AD_129"
34.0061228451061,"AD_129"
34.0052349364431,"AD_129"
33.9336620005682,"AD_129"
34.201214889393,"AD_129"
34.133247798774,"AD_129"
34.2687688136287,"AD_129"
33.4341910031247,"AD_129"
34.0374611883106,"AD_129"
34.01995693949,"AD_129"
33.9709884154983,"AD_129"
33.9777094353516,"AD_129"
34.1673337215058,"AD_129"
33.6384848032821,"AD_129"
34.0050533901255,"AD_129"
34.0066250921768,"AD_129"
34.0981832825306,"AD_129"
28.8077838882296,"AD_131"
24.4192666739162,"AD_131"
27.4392624573836,"AD_131"
25.0962023434563,"AD_131"
28.0485014751889,"AD_131"
28.3752438506943,"AD_131"
27.4993471188953,"AD_131"
27.4435234973754,"AD_131"
25.2404014540049,"AD_131"
28.0512452674335,"AD_131"
24.6702404362289,"AD_131"
24.5061149669346,"AD_131"
27.4697570474235,"AD_131"
25.6949338181667,"AD_131"
NA,"AD_131"
28.7303327837923,"AD_131"
24.208554408333,"AD_131"
27.8190052727738,"AD_131"
28.0723787079415,"AD_131"
28.2466914365848,"AD_131"
27.8821156245434,"AD_131"
24.9843059536688,"AD_131"
27.4687369101058,"AD_131"
28.7503204773611,"AD_131"
24.8046178053924,"AD_131"
27.4008757930752,"AD_131"
27.4041859358469,"AD_131"
27.9847541248115,"AD_131"
25.3552284689898,"AD_131"
27.4845946471655,"AD_131"
27.4521004920242,"AD_131"
28.7639387601416,"AD_131"
28.1495419981481,"AD_131"
27.4599838833952,"AD_131"
28.6316298113304,"AD_131"
27.585281348328,"AD_131"
27.9536790883977,"AD_131"
27.3831481765017,"AD_131"
27.4701383778052,"AD_131"
